evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-23-A12-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,12,developing,SFI,belief_strategy,institution_choice=SFI,3000000.0,1.0,0,0,rounds[23].agents[12].belief_state.institutional_strategy,"Most peers contribute to SFI, but some defect or free-ride.",59
RB-23-A12-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,12,developing,SFI,belief_observations,institution_choice=SFI,3000000.0,1.0,0,0,rounds[23].agents[12].belief_state.observations,High contributors in SI are notable this round.,47
RB-23-A13-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,13,developing,SFI,institution,institution_choice=SFI,5000000.0,1.0,0,0,rounds[23].agents[13].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A13-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,13,developing,SFI,contribution,contribution=5000000.0,5000000.0,1.0,0,0,rounds[23].agents[13].contribution_reasoning,"Based on my institution's history of contributing significantly, I choose to contribute a moderate amount to balance between immediate resilience needs and long-run cooperation incentives.",188
RB-23-A13-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,13,developing,SFI,belief_strategy,institution_choice=SFI,5000000.0,1.0,0,0,rounds[23].agents[13].belief_state.institutional_strategy,Most contributors follow the institutional strategy.,52
RB-23-A13-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,13,developing,SFI,belief_observations,institution_choice=SFI,5000000.0,1.0,0,0,rounds[23].agents[13].belief_state.observations,"High contributors are mostly from institution SI, while low contributors are from institution SFI.",98
RB-23-A14-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,institution,institution_choice=SI,50000000.0,5.0,0,0,rounds[23].agents[14].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A14-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,contribution,contribution=50000000.0,50000000.0,5.0,0,0,rounds[23].agents[14].contribution_reasoning,Maximizing my cumulative payoff requires a balance between contributing to emissions reduction and maintaining sufficient wealth for future rounds.,147
RB-23-A14-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,punishment,assigned_punish_total=6.0,50000000.0,5.0,0,0,rounds[23].agents[14].punishment_reasoning,Punishing free-riders and rewarding high contributors to promote cooperation and long-term climate stability.,109
RB-23-A14-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,deanonymized_punishment,assigned_punish_total=6.0,50000000.0,5.0,0,0,rounds[23].agents[14].deanonymized_punishment_reasoning,Punishing free-riders and rewarding high contributors to promote cooperation and long-term climate stability.,109
RB-23-A14-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,belief_strategy,institution_choice=SI,50000000.0,5.0,0,0,rounds[23].agents[14].belief_state.institutional_strategy,We follow a strategy of contributing to SI institutions.,56
RB-23-A14-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,14,developed,SI,belief_observations,institution_choice=SI,50000000.0,5.0,0,0,rounds[23].agents[14].belief_state.observations,"Notable peers this round: Agent 25 contributed high, while Agents 2, 11, and 17 contributed low.",96
RB-23-A15-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,15,developing,SFI,institution,institution_choice=SFI,3000000.0,5.0,0,0,rounds[23].agents[15].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A15-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,15,developing,SFI,contribution,contribution=3000000.0,3000000.0,5.0,0,0,rounds[23].agents[15].contribution_reasoning,"My contribution is based on balancing immediate resilience needs and long-run cooperation incentives, considering my institution's history of high contributions.",161
RB-23-A15-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,15,developing,SFI,belief_strategy,institution_choice=SFI,3000000.0,5.0,0,0,rounds[23].agents[15].belief_state.institutional_strategy,Agents with high contributions are rewarded.,44
RB-23-A15-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,15,developing,SFI,belief_observations,institution_choice=SFI,3000000.0,5.0,0,0,rounds[23].agents[15].belief_state.observations,"Agent 15 contributed significantly, while Agent 1 was a free-rider.",67
RB-23-A16-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,16,developing,SFI,institution,institution_choice=SFI,5000000.0,5.0,0,0,rounds[23].agents[16].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A16-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,16,developing,SFI,contribution,contribution=5000000.0,5000000.0,5.0,0,0,rounds[23].agents[16].contribution_reasoning,"Based on previous round data and internal beliefs, I expect others to contribute less than their marginal return, so contributing half of my budget balances immediate resilience needs with long-run cooperation incentives.",221
RB-23-A16-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,16,developing,SFI,belief_strategy,institution_choice=SFI,5000000.0,5.0,0,0,rounds[23].agents[16].belief_state.institutional_strategy,Most peers contribute significantly to the institution.,55
RB-23-A16-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,16,developing,SFI,belief_observations,institution_choice=SFI,5000000.0,5.0,0,0,rounds[23].agents[16].belief_state.observations,"High contributors are mostly from SI, while low contributors are from SFI.",74
RB-23-A17-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,17,developing,SFI,institution,institution_choice=SFI,0.0,5.24,0,0,rounds[23].agents[17].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A17-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,17,developing,SFI,contribution,contribution=0.0,0.0,5.24,0,0,rounds[23].agents[17].contribution_reasoning,Contribution is zero due to low marginal return and high vulnerability index.,77
RB-23-A17-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,17,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.24,0,0,rounds[23].agents[17].belief_state.institutional_strategy,Most peers follow the SFI strategy.,35
RB-23-A17-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,17,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.24,0,0,rounds[23].agents[17].belief_state.observations,"High contributors are mostly from SI, while low contributors are from SFI.",74
RB-23-A18-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,institution,institution_choice=SI,27409310.0,5.84,0,0,rounds[23].agents[18].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A18-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,contribution,contribution=27409310.0,27409310.0,5.84,0,0,rounds[23].agents[18].contribution_reasoning,"My contribution is based on the group average from the previous round, which suggests that most contributors follow a similar strategy.",135
RB-23-A18-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,punishment,assigned_punish_total=23.0,27409310.0,5.84,0,0,rounds[23].agents[18].punishment_reasoning,Punishing free-riders and rewarding cooperative members within the SI institution.,82
RB-23-A18-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,deanonymized_punishment,assigned_punish_total=23.0,27409310.0,5.84,0,0,rounds[23].agents[18].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative members within the SI institution.,82
RB-23-A18-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,belief_strategy,institution_choice=SI,27409310.0,5.84,0,0,rounds[23].agents[18].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-23-A18-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,18,developed,SI,belief_observations,institution_choice=SI,27409310.0,5.84,0,0,rounds[23].agents[18].belief_state.observations,Low contributors are mostly from SFI agents.,44
RB-23-A19-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,institution,institution_choice=SI,15000000.0,1.0,0,0,rounds[23].agents[19].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A19-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,contribution,contribution=15000000.0,15000000.0,1.0,0,0,rounds[23].agents[19].contribution_reasoning,"Self-interested choice to maximize cumulative payoff, considering previous rounds' contributions and MCPR.",106
RB-23-A19-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,punishment,assigned_punish_total=225.0,15000000.0,1.0,0,0,rounds[23].agents[19].punishment_reasoning,Punishing free-riders and rewarding high contributors to maintain cooperation and fairness in the SI institution.,113
RB-23-A19-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,deanonymized_punishment,assigned_punish_total=225.0,15000000.0,1.0,0,0,rounds[23].agents[19].deanonymized_punishment_reasoning,Punishing free-riders and rewarding high contributors to maintain cooperation and fairness in the SI institution.,113
RB-23-A19-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,belief_strategy,institution_choice=SI,15000000.0,1.0,0,0,rounds[23].agents[19].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-23-A19-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,19,developed,SI,belief_observations,institution_choice=SI,15000000.0,1.0,0,0,rounds[23].agents[19].belief_state.observations,High contributors are mostly from the SI institution.,53
RB-23-A20-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,institution,institution_choice=SI,10000000.0,6.92,0,0,rounds[23].agents[20].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A20-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,contribution,contribution=10000000.0,10000000.0,6.92,0,0,rounds[23].agents[20].contribution_reasoning,Contributing a moderate amount aligns with my past behavior and institutional strategy.,87
RB-23-A20-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,punishment,assigned_punish_total=6.0,10000000.0,6.92,0,0,rounds[23].agents[20].punishment_reasoning,Targeted punishments for free-riders and rewards for generous contributors to promote cooperation and collective action in addressing the climate crisis.,153
RB-23-A20-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,deanonymized_punishment,assigned_punish_total=6.0,10000000.0,6.92,0,0,rounds[23].agents[20].deanonymized_punishment_reasoning,Targeted punishments for free-riders and rewards for generous contributors to promote cooperation and collective action in addressing the climate crisis.,153
RB-23-A20-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,belief_strategy,institution_choice=SI,10000000.0,6.92,0,0,rounds[23].agents[20].belief_state.institutional_strategy,Players are expected to contribute according to their institutional strategy (SI or SFI).,89
RB-23-A20-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,20,developed,SI,belief_observations,institution_choice=SI,10000000.0,6.92,0,0,rounds[23].agents[20].belief_state.observations,"Agent 20 contributed $10,000,000 and received a payoff of $91,550,254.20.",73
RB-23-A21-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,21,developed,SI,institution,institution_choice=SI,15000000.0,5.0,0,0,rounds[23].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A21-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,21,developed,SI,contribution,contribution=15000000.0,15000000.0,5.0,0,0,rounds[23].agents[21].contribution_reasoning,"Following my recent contributions and institutional strategy, I choose to contribute a moderate amount.",103
